record_label,state,district,taluk,village,pincode,latitude,longitude,land_area_acres,land_type,soil_type,irrigation_type,water_availability_score,crop_type,crop_yield_per_acre,season,distance_to_road_km,distance_to_highway_km,distance_to_city_km,distance_to_market_km,nearby_projects,avg_land_price_per_acre,guideline_value,previous_compensation,acquisition_type,urgency_level,market_value,multiplier,solatium,final_compensation_amount
SYNTHETIC,Karnataka,Hubballi-Dharwad,Kulti,Basak Street,583331,12.972947,74.892991,5.244,residential,sandy,drip,9,paddy,30.58,perennial,24.91,28.63,6.17,27.11,industrial_zone,3643546.98,2631586.46,,defence,medium,3643546.98,1.0,3643546.98,41287170.46
SYNTHETIC,Tamil Nadu,Chennai,Burhanpur,Acharya Street,631503,12.176518,77.86669,31.483,forest,black,drip,10,vegetables,45.18,kharif,15.62,2.38,152.09,41.7,none,1455515.47,1245536.39,1545664.18,railway,high,1455515.47,2.0,1455515.47,136856243.01
SYNTHETIC,Rajasthan,Jodhpur,Jaunpur,Suri Circle,311835,26.15871,72.225412,2.59,forest,sandy,none,1,fallow,0.64,rabi,22.84,28.67,197.26,29.61,none,119165.59,95794.07,127874.06,defence,low,119165.59,2.0,119165.59,980941.45
SYNTHETIC,Maharashtra,Aurangabad,Jamalpur,Raval Circle,408617,20.846616,79.867817,40.201,commercial,loamy,none,2,soybean,17.57,perennial,0.54,6.27,171.6,39.79,none,1277990.37,1053533.46,1065437.37,smart_city,critical,1277990.37,2.0,1277990.37,162774463.06
SYNTHETIC,Telangana,Hyderabad,Saharsa,Ravel Path,508932,16.663432,77.793356,34.931,residential,black,canal,7,groundnut,14.83,rabi,11.58,75.08,183.6,21.69,none,487317.82,417053.13,445978.53,highway,high,487317.82,2.0,487317.82,51930582.07
SYNTHETIC,Uttar Pradesh,Lucknow,Loni,Ganesan Marg,265802,29.025706,84.614924,34.415,agricultural,black,drip,8,vegetables,112.77,zaid,25.18,1.51,107.38,12.9,none,749714.32,653289.42,627224.09,railway,medium,749714.32,2.0,749714.32,71572490.03
SYNTHETIC,West Bengal,Siliguri,Cuttack,Jhaveri Nagar,701708,22.749953,89.050174,43.183,forest,red,borewell,8,wheat,13.28,perennial,8.83,10.04,128.3,10.99,none,814087.16,551112.49,682147.88,smart_city,low,814087.16,2.0,814087.16,109402621.08
SYNTHETIC,Rajasthan,Udaipur,Ghaziabad,Misra Path,330414,27.778278,77.784624,29.323,residential,alluvial,canal,8,paddy,24.35,rabi,10.14,3.91,134.95,42.83,highway,197913.22,128790.11,164122.87,irrigation_project,medium,197913.22,2.0,197913.22,15598943.66
SYNTHETIC,Telangana,Karimnagar,Mahbubnagar,Raja Marg,506602,16.090628,78.467419,19.758,residential,red,rainfed,5,sugarcane,313.51,perennial,22.49,22.4,136.33,11.3,industrial_zone,886590.02,580494.5,713340.52,industrial,high,886590.02,2.0,886590.02,52645323.43
SYNTHETIC,Rajasthan,Jodhpur,Dewas,Bajwa Path,330946,28.972402,70.746597,1.343,residential,loamy,rainfed,4,fallow,0.91,perennial,23.95,27.24,1.81,43.06,none,1060975.75,866185.49,953697.68,defence,high,1060975.75,1.0,1060975.75,2615188.45
SYNTHETIC,Madhya Pradesh,Bhopal,Morbi,Babu Ganj,473885,26.641242,80.955137,24.839,commercial,black,none,3,vegetables,115.56,perennial,20.67,53.92,142.98,11.63,none,165014.02,144899.19,155857.63,highway,medium,165014.02,2.0,165014.02,11771716.14
SYNTHETIC,Madhya Pradesh,Jabalpur,Raebareli,Sengupta Street,471193,24.423743,75.449415,33.43,residential,alluvial,rainfed,6,sugarcane,385.28,perennial,9.16,65.01,153.58,24.4,none,109425.98,69013.57,113148.06,irrigation_project,high,109425.98,2.0,109425.98,10633942.56
SYNTHETIC,Rajasthan,Bikaner,Barasat,Konda Marg,321431,25.778971,75.66044,13.269,residential,red,borewell,9,paddy,23.35,kharif,11.51,77.39,129.92,46.49,none,557549.49,413963.03,,industrial,low,557549.49,2.0,557549.49,22177917.97
SYNTHETIC,Gujarat,Rajkot,Pune,Sarna Ganj,364589,23.837035,72.528286,31.118,residential,red,borewell,9,paddy,27.12,rabi,15.3,11.53,109.59,33.33,none,981927.85,714547.94,879793.39,irrigation_project,medium,981927.85,2.0,981927.85,95939000.04
SYNTHETIC,Karnataka,Hubballi-Dharwad,Morbi,Shukla Marg,566185,16.058543,77.961565,22.652,forest,loamy,canal,9,cotton,8.35,rabi,4.64,7.03,57.17,0.7,highway,768431.93,581758.22,813142.31,industrial,critical,768431.93,2.0,768431.93,50275048.03
SYNTHETIC,Punjab,Amritsar,Serampore,Sheth Ganj,157131,31.827978,74.471922,30.956,agricultural,black,canal,10,paddy,15.14,zaid,21.46,51.2,151.33,14.32,highway,1139041.68,719258.98,,highway,low,1139041.68,2.0,1139041.68,104533886.74
SYNTHETIC,Punjab,Patiala,Vijayanagaram,Korpal Nagar,153408,30.748792,75.440504,19.574,forest,loamy,canal,7,paddy,30.07,rabi,6.11,37.59,15.13,12.11,industrial_zone,1639810.65,1050999.28,,highway,critical,1639810.65,1.0,1639810.65,63871810.37
SYNTHETIC,Telangana,Khammam,Salem,Prasad Road,514997,19.754761,81.099057,12.265,agricultural,alluvial,rainfed,3,groundnut,14.97,perennial,5.46,5.03,129.26,5.66,highway,1369174.02,1217197.2,1350061.59,railway,medium,1369174.02,2.0,1369174.02,51064990.85
SYNTHETIC,Telangana,Hyderabad,Etawah,Raju Chowk,512901,16.600575,81.002441,7.822,waste,alluvial,drip,6,maize,23.54,kharif,19.33,3.95,189.57,44.7,none,345796.0,267892.39,316892.42,defence,medium,345796.0,2.0,345796.0,7863743.85
SYNTHETIC,Madhya Pradesh,Bhopal,Solapur,Menon,488782,22.517561,75.928514,18.729,agricultural,alluvial,borewell,8,vegetables,94.8,rabi,0.43,64.19,34.76,47.61,none,203743.1,168117.1,,irrigation_project,high,203743.1,1.0,203743.1,8126567.48
SYNTHETIC,Punjab,Patiala,Anand,Sood Circle,142671,29.791628,76.012909,14.558,forest,laterite,rainfed,4,groundnut,10.77,zaid,18.36,78.67,7.71,23.83,none,2363293.53,1901008.31,2219201.81,railway,low,2363293.53,1.0,2363293.53,72653460.38
SYNTHETIC,Rajasthan,Jaipur,Nangloi Jat,Pandey Zila,310937,26.839715,72.10922,17.58,forest,black,none,1,soybean,17.37,zaid,18.45,60.01,102.78,25.63,industrial_zone,236142.51,156492.87,279843.89,smart_city,low,236142.51,2.0,236142.51,12878783.93
SYNTHETIC,Punjab,Patiala,Jammu,Toor Road,142339,32.496238,76.672865,12.035,agricultural,alluvial,drip,9,fallow,1.16,perennial,8.21,4.74,198.7,32.2,none,683172.83,581962.52,587055.33,railway,low,683172.83,2.0,683172.83,25465165.3
SYNTHETIC,Telangana,Nizamabad,Hyderabad,Dhingra Zila,517981,19.674769,79.494351,2.749,residential,loamy,none,1,groundnut,13.08,zaid,2.45,60.0,113.22,11.81,smart_city,423084.16,362175.16,487835.08,irrigation_project,medium,423084.16,2.0,423084.16,3667516.61
SYNTHETIC,West Bengal,Kolkata,Allahabad,Upadhyay Nagar,719565,25.675607,88.387387,9.579,agricultural,black,rainfed,5,cotton,13.16,zaid,2.19,28.25,120.37,2.77,none,410714.18,273380.94,,irrigation_project,critical,410714.18,2.0,410714.18,12472513.8
SYNTHETIC,Maharashtra,Nashik,Saharsa,Bajwa Path,407233,19.895568,79.562832,1.727,residential,sandy,none,1,wheat,14.09,perennial,16.76,37.36,91.48,3.3,none,890169.63,680323.62,,irrigation_project,high,890169.63,2.0,890169.63,4684641.44
SYNTHETIC,Telangana,Hyderabad,Sambhal,Sharma Path,517550,18.914859,79.385662,36.123,commercial,alluvial,drip,6,fallow,0.15,zaid,6.77,51.82,80.46,25.98,railway,1460623.53,1386228.84,,irrigation_project,medium,1460623.53,2.0,1460623.53,157642608.05
SYNTHETIC,Gujarat,Vadodara,Khammam,Pillai Road,381231,23.085027,71.415466,13.67,residential,alluvial,drip,9,paddy,15.51,rabi,29.96,35.94,108.26,31.01,none,912725.19,567725.69,902804.13,railway,high,912725.19,2.0,912725.19,37584100.37
SYNTHETIC,Karnataka,Mysuru,Hazaribagh,Dasgupta,576016,14.494486,77.277886,8.212,commercial,alluvial,borewell,8,groundnut,8.37,zaid,13.31,53.42,1.99,26.96,none,2169814.11,1364373.77,2008618.13,smart_city,low,2169814.11,1.0,2169814.11,34944407.67
SYNTHETIC,Tamil Nadu,Tiruchirappalli,Morbi,Varkey Marg,621488,9.705719,78.175187,44.437,residential,loamy,drip,6,fallow,0.64,zaid,22.69,58.62,6.86,10.52,railway,2711832.03,2279368.9,2977811.83,smart_city,high,2711832.03,1.0,2711832.03,229295335.07
SYNTHETIC,Telangana,Nizamabad,Motihari,Toor,516477,18.730171,79.677076,0.724,forest,alluvial,borewell,8,wheat,20.56,kharif,16.55,52.4,166.36,35.06,none,216016.8,139936.73,,smart_city,low,216016.8,2.0,216016.8,451237.37
SYNTHETIC,West Bengal,Kolkata,Jamnagar,Narayanan Marg,737243,23.517746,87.836661,13.453,waste,red,rainfed,6,cotton,14.21,perennial,25.83,11.1,58.75,17.64,none,1054278.79,710310.54,901602.46,railway,medium,1054278.79,2.0,1054278.79,44421099.42
SYNTHETIC,Punjab,Ludhiana,Shimoga,Dhar Street,154381,29.589387,76.723883,2.274,commercial,sandy,drip,9,sugarcane,223.18,zaid,6.33,13.65,76.01,7.63,none,1743306.72,1192210.99,,railway,medium,1743306.72,2.0,1743306.72,12646033.96
SYNTHETIC,Madhya Pradesh,Gwalior,Tiruchirappalli,Rajagopalan,481917,21.688856,76.752645,3.818,waste,sandy,none,4,sugarcane,326.92,kharif,15.1,48.63,140.61,17.24,airport,270632.74,241421.69,,railway,critical,270632.74,2.0,270632.74,3142345.79
SYNTHETIC,Karnataka,Belagavi,Singrauli,Barman Ganj,563275,14.202257,74.486524,36.165,commercial,sandy,drip,6,paddy,33.52,rabi,6.78,44.45,102.15,49.58,none,2354248.45,2190609.6,2164989.67,smart_city,low,2354248.45,2.0,2354248.45,274393352.35
SYNTHETIC,Uttar Pradesh,Kanpur,Avadi,Deol Nagar,204155,25.487246,77.156592,16.441,residential,alluvial,canal,10,fallow,1.69,rabi,20.61,4.52,188.86,24.59,airport,102412.58,80547.24,,irrigation_project,medium,102412.58,2.0,102412.58,5044064.42
SYNTHETIC,Rajasthan,Kota,Gurgaon,Hari,349647,28.605088,77.269834,8.365,forest,red,canal,9,maize,13.99,zaid,20.19,60.07,45.07,24.57,smart_city,892312.1,545113.31,782410.2,irrigation_project,low,892312.1,1.0,892312.1,16609000.52
SYNTHETIC,Telangana,Hyderabad,Saharanpur,Kumer Marg,506602,19.204109,78.041865,7.267,commercial,alluvial,canal,8,soybean,16.59,zaid,14.16,4.25,142.5,17.51,industrial_zone,862884.16,676857.12,758264.86,smart_city,critical,862884.16,2.0,862884.16,19460118.97
SYNTHETIC,Madhya Pradesh,Indore,Mumbai,Gade Zila,472941,25.989286,74.250104,10.958,agricultural,laterite,borewell,6,sugarcane,344.6,perennial,29.29,78.81,26.12,38.55,industrial_zone,866284.01,620799.09,811469.79,highway,critical,866284.01,1.0,866284.01,17410248.52
SYNTHETIC,Tamil Nadu,Tiruchirappalli,Bilaspur,Bhatti Chowk,648117,8.705417,76.256601,30.699,waste,red,borewell,6,soybean,13.11,kharif,26.27,62.09,62.4,30.06,none,769237.05,716412.35,,smart_city,medium,769237.05,2.0,769237.05,69424704.53
SYNTHETIC,Telangana,Nizamabad,Bhind,Tak Street,510551,17.26964,77.46241,34.071,waste,laterite,drip,7,cotton,8.97,kharif,4.79,64.73,156.66,48.25,none,481869.64,428696.02,477231.06,railway,high,481869.64,2.0,481869.64,48442364.48
SYNTHETIC,Maharashtra,Nashik,Vijayawada,Oommen Chowk,408880,15.91976,76.671383,36.599,residential,red,borewell,9,soybean,18.66,zaid,0.25,75.65,91.42,23.4,railway,1470635.01,1182716.86,1243306.91,irrigation_project,low,1470635.01,2.0,1470635.01,152842404.94
SYNTHETIC,Tamil Nadu,Salem,Nandyal,Narayanan Road,620451,8.6649,76.649857,6.052,waste,laterite,none,3,wheat,22.29,zaid,7.98,28.59,8.89,11.39,smart_city,1761927.11,1171956.14,,smart_city,medium,1761927.11,1.0,1761927.11,20833432.77
SYNTHETIC,West Bengal,Kolkata,Hajipur,Venkatesh Street,745577,23.077282,89.669051,18.946,forest,loamy,drip,6,wheat,16.82,rabi,3.84,66.98,37.53,14.95,industrial_zone,590580.32,547285.75,,railway,critical,590580.32,1.0,590580.32,23670892.17
SYNTHETIC,Tamil Nadu,Madurai,Hindupur,Kara Ganj,603188,8.58516,79.469636,28.531,residential,sandy,borewell,6,wheat,14.33,zaid,15.16,33.04,85.95,9.02,none,1331334.29,828484.83,1177098.59,industrial,medium,1331334.29,2.0,1331334.29,122095553.09
SYNTHETIC,Punjab,Amritsar,Raebareli,Magar Chowk,141724,30.088059,75.23879,34.575,commercial,laterite,drip,9,sugarcane,365.63,kharif,1.32,54.54,27.66,24.83,none,2997468.06,2495320.89,,smart_city,critical,2997468.06,1.0,2997468.06,224197855.67
SYNTHETIC,Karnataka,Mangaluru,Danapur,Tara Road,594415,15.149065,77.750209,34.281,forest,sandy,borewell,7,fallow,0.14,kharif,5.32,69.71,39.72,14.72,industrial_zone,2998720.56,2246138.37,,railway,critical,2998720.56,1.0,2998720.56,205809507.19
SYNTHETIC,Gujarat,Vadodara,Faridabad,Mital,360719,21.111797,69.657288,23.42,commercial,alluvial,canal,8,wheat,21.04,kharif,14.39,12.47,20.27,25.68,none,1408724.28,1333511.52,1466998.61,smart_city,medium,1408724.28,1.0,1408724.28,71660041.85
SYNTHETIC,Tamil Nadu,Tiruchirappalli,Aligarh,Kapoor Street,600456,8.150218,77.350898,18.053,agricultural,sandy,none,4,wheat,23.95,perennial,6.39,70.62,106.93,42.89,railway,2265529.98,2088464.35,2424492.81,defence,medium,2265529.98,2.0,2265529.98,121981689.66
SYNTHETIC,Uttar Pradesh,Varanasi,Kulti,Dua Chowk,228772,27.385118,79.940161,40.664,commercial,black,drip,6,sugarcane,317.2,perennial,11.93,54.75,15.93,22.72,industrial_zone,555013.61,439002.48,530776.91,smart_city,low,555013.61,1.0,555013.61,44781974.99
SYNTHETIC,Rajasthan,Kota,Hosur,Patil Circle,317680,26.770507,69.583194,2.956,waste,red,rainfed,6,sugarcane,314.65,kharif,14.54,4.79,86.63,40.23,none,630266.88,460709.63,,industrial,medium,630266.88,2.0,630266.88,5772422.76
SYNTHETIC,Madhya Pradesh,Indore,Silchar,Narula Marg,450904,26.606771,78.649341,45.314,waste,sandy,canal,8,vegetables,48.04,rabi,25.95,46.37,21.28,46.5,highway,548737.89,473963.69,506239.2,industrial,high,548737.89,1.0,548737.89,49923685.17
SYNTHETIC,Gujarat,Ahmedabad,Jodhpur,Gaba Ganj,395896,20.316394,72.526988,14.765,residential,sandy,none,3,vegetables,99.55,zaid,3.89,38.16,19.46,28.79,none,1661469.42,1065305.09,1816869.99,highway,high,1661469.42,1.0,1661469.42,50274523.42
SYNTHETIC,Maharashtra,Kolhapur,Amritsar,Bhandari Path,407670,21.467319,76.601048,47.59,agricultural,alluvial,borewell,7,cotton,14.7,perennial,19.98,38.91,37.13,2.07,airport,2075292.71,1337847.38,,irrigation_project,high,2075292.71,1.0,2075292.71,189356925.2
SYNTHETIC,Tamil Nadu,Chennai,Machilipatnam,Dube Marg,646679,10.776034,77.047734,36.829,residential,alluvial,canal,10,wheat,18.69,kharif,5.88,34.98,96.79,33.13,none,1821197.39,1606959.99,1547050.73,railway,critical,1821197.39,2.0,1821197.39,193595616.38
SYNTHETIC,Madhya Pradesh,Indore,Bhalswa Jahangir Pur,Nath Nagar,461579,23.136447,80.419554,2.337,forest,laterite,canal,7,groundnut,11.1,rabi,13.84,55.26,174.74,43.37,none,89729.97,82888.65,,irrigation_project,high,89729.97,2.0,89729.97,629307.31
SYNTHETIC,Gujarat,Vadodara,Kochi,Keer Road,365823,23.79736,72.491492,7.195,forest,black,none,3,maize,13.93,kharif,9.25,31.73,146.57,18.49,none,669338.22,471491.44,608991.85,smart_city,low,669338.22,2.0,669338.22,14179638.91
SYNTHETIC,Gujarat,Vadodara,Pallavaram,Kala Marg,390623,22.931329,73.484704,19.384,commercial,alluvial,borewell,7,groundnut,15.0,rabi,6.66,34.34,25.48,18.66,none,1364306.25,877059.01,1432600.54,industrial,medium,1364306.25,1.0,1364306.25,56158282.65
SYNTHETIC,Punjab,Jalandhar,Chinsurah,Mangat Ganj,154660,30.165486,74.071583,21.975,commercial,loamy,none,2,sugarcane,245.49,rabi,12.44,50.96,78.02,36.71,smart_city,927756.04,768758.85,1061259.01,irrigation_project,high,927756.04,2.0,927756.04,61163895.66
SYNTHETIC,Madhya Pradesh,Jabalpur,Phagwara,Nayar Street,457186,21.129063,81.599275,11.636,residential,laterite,rainfed,7,soybean,14.27,zaid,16.87,36.53,135.72,24.89,none,217060.72,174100.27,,irrigation_project,high,217060.72,2.0,217060.72,7772852.33
SYNTHETIC,Madhya Pradesh,Bhopal,Khora ,Puri Path,480835,23.522922,81.285812,5.976,commercial,black,drip,6,soybean,16.44,perennial,8.03,59.81,85.7,34.13,none,199027.85,175739.96,167932.17,industrial,medium,199027.85,2.0,199027.85,3667890.84
SYNTHETIC,West Bengal,Bardhaman,Salem,Butala Zila,746123,23.060592,88.115019,25.576,forest,red,drip,6,cotton,13.01,perennial,20.42,6.28,130.53,2.21,railway,994954.68,849230.64,,highway,medium,994954.68,2.0,994954.68,74297678.15
SYNTHETIC,Maharashtra,Pune,Jalgaon,Sangha Circle,413644,22.012808,78.882468,16.452,residential,laterite,none,3,fallow,1.78,zaid,16.19,17.61,43.63,35.48,none,744291.15,668627.11,,defence,critical,744291.15,1.0,744291.15,24475962.36
SYNTHETIC,Maharashtra,Pune,Tiruchirappalli,Behl Street,414703,16.502751,79.695909,28.747,commercial,black,drip,7,sugarcane,348.95,rabi,23.42,39.25,110.89,43.4,smart_city,2507624.31,1738745.26,2795684.93,defence,critical,2507624.31,2.0,2507624.31,221077086.11
SYNTHETIC,Karnataka,Bengaluru Urban,Chittoor,Bali Street,595770,12.36848,75.875089,11.721,waste,alluvial,rainfed,3,soybean,18.92,kharif,17.36,62.18,41.89,32.46,none,774058.5,730582.77,837503.58,irrigation_project,critical,774058.5,1.0,774058.5,18258335.66
SYNTHETIC,Tamil Nadu,Tiruchirappalli,Jalna,Parikh Path,621719,11.532406,77.270038,8.614,agricultural,loamy,borewell,7,vegetables,98.12,rabi,12.78,14.5,111.41,32.48,none,845366.21,570492.51,759105.38,defence,low,845366.21,2.0,845366.21,22641202.4
SYNTHETIC,Uttar Pradesh,Varanasi,Thane,Mukherjee Street,289200,26.894756,82.437903,22.13,waste,black,borewell,7,soybean,10.89,kharif,16.81,12.19,175.19,43.19,railway,495768.18,345427.67,532870.87,highway,critical,495768.18,2.0,495768.18,32876712.0
SYNTHETIC,Madhya Pradesh,Indore,Salem,Butala Nagar,460794,24.918775,81.523279,11.186,residential,sandy,drip,6,maize,15.18,kharif,26.08,28.4,193.07,48.73,none,181461.14,131170.84,,highway,critical,181461.14,2.0,181461.14,6357878.53
SYNTHETIC,Gujarat,Bhavnagar,Srikakulam,Handa Nagar,384525,23.702575,72.701887,3.319,agricultural,sandy,canal,9,cotton,15.87,perennial,18.1,6.08,69.04,6.99,railway,1062166.27,811227.75,,highway,high,1062166.27,2.0,1062166.27,11095864.61
SYNTHETIC,Gujarat,Bhavnagar,Katni,Chokshi Chowk,362479,21.415396,72.165847,37.613,residential,alluvial,rainfed,7,sugarcane,393.76,kharif,18.19,77.37,70.02,34.31,highway,1056344.26,925234.89,1081086.25,highway,medium,1056344.26,2.0,1056344.26,122363768.06
SYNTHETIC,Rajasthan,Bikaner,Guntakal,Vora Road,339811,28.358921,75.119055,45.923,agricultural,alluvial,rainfed,4,soybean,15.81,perennial,14.06,72.29,117.88,42.67,industrial_zone,478922.02,306756.15,,irrigation_project,low,478922.02,2.0,478922.02,75363124.42
SYNTHETIC,Madhya Pradesh,Indore,Pudukkottai,Devi Road,474848,23.452654,74.997808,48.671,agricultural,laterite,rainfed,7,wheat,16.1,kharif,26.87,54.66,165.37,41.66,industrial_zone,222762.12,207376.17,248747.6,highway,medium,222762.12,2.0,222762.12,33611342.78
SYNTHETIC,Karnataka,Bengaluru Urban,Surendranagar Dudhrej,Lad,592226,14.447643,77.625439,28.895,forest,alluvial,canal,10,maize,23.21,zaid,21.86,47.33,177.66,31.72,highway,862985.33,704266.16,784523.17,defence,medium,862985.33,2.0,862985.33,70315434.72
SYNTHETIC,Gujarat,Bhavnagar,Kottayam,Taneja Zila,394066,20.702601,69.125239,30.124,commercial,alluvial,canal,9,maize,12.73,kharif,22.12,65.88,134.67,7.52,none,1114450.29,944503.63,1246774.36,industrial,medium,1114450.29,2.0,1114450.29,99990461.56
SYNTHETIC,Punjab,Amritsar,Anantapuram,Ramaswamy Nagar,140912,31.910333,75.607828,21.184,waste,alluvial,borewell,8,fallow,1.64,perennial,13.79,68.84,71.11,32.23,industrial_zone,1313349.45,796675.14,1304113.0,industrial,high,1313349.45,2.0,1313349.45,81983125.05
SYNTHETIC,Telangana,Hyderabad,Ujjain,Sethi Chowk,513991,17.442856,80.436783,5.03,waste,sandy,rainfed,6,fallow,0.02,rabi,5.95,49.81,84.73,4.69,highway,2231983.13,1846036.58,2288676.97,highway,low,2231983.13,2.0,2231983.13,32508267.3
SYNTHETIC,Maharashtra,Aurangabad,Danapur,Memon Road,402920,16.043026,76.886147,9.509,commercial,laterite,borewell,7,sugarcane,251.52,perennial,10.26,71.21,22.61,43.4,none,1428977.0,1226087.61,,irrigation_project,high,1428977.0,1.0,1428977.0,27830666.91
SYNTHETIC,Karnataka,Hubballi-Dharwad,Gurgaon,More Ganj,581375,12.56658,77.264168,20.799,commercial,red,drip,9,soybean,18.07,zaid,18.09,60.84,29.39,26.98,none,2013359.26,1461232.96,1747679.76,defence,medium,2013359.26,1.0,2013359.26,80973039.04
SYNTHETIC,Tamil Nadu,Tiruchirappalli,Bhagalpur,Shenoy Ganj,636161,10.489644,80.1075,7.758,waste,black,rainfed,7,maize,29.05,zaid,11.6,25.99,78.43,22.17,none,501838.76,475043.43,599285.62,highway,high,501838.76,2.0,501838.76,12476224.05
SYNTHETIC,Punjab,Bathinda,Bhatpara,Buch Nagar,159858,32.580734,74.325479,11.229,agricultural,black,rainfed,3,cotton,17.79,kharif,8.05,41.1,147.6,4.06,none,1152594.78,1062715.89,939672.55,smart_city,critical,1152594.78,2.0,1152594.78,42210835.37
SYNTHETIC,Rajasthan,Jodhpur,Dharmavaram,Divan Zila,346556,25.404853,70.529734,22.956,forest,laterite,canal,7,soybean,16.39,zaid,12.25,7.68,141.89,39.63,smart_city,377448.4,355392.44,368408.06,railway,high,377448.4,2.0,377448.4,25499160.24
SYNTHETIC,Maharashtra,Nashik,Sultan Pur Majra,Dixit Street,405094,16.391179,78.717079,46.85,residential,sandy,borewell,10,soybean,15.58,rabi,2.39,53.43,169.89,20.63,none,283254.6,175989.11,236755.3,irrigation_project,low,283254.6,2.0,283254.6,40799316.35
SYNTHETIC,Uttar Pradesh,Kanpur,Ichalkaranji,Nagarajan Path,253965,27.462173,77.829983,2.428,commercial,black,drip,8,wheat,20.5,rabi,28.88,60.38,200.0,19.75,none,122122.52,111095.75,132426.83,highway,medium,122122.52,2.0,122122.52,915326.99
SYNTHETIC,Gujarat,Ahmedabad,Ongole,Rout Marg,399022,21.050677,74.461974,37.781,residential,laterite,rainfed,4,vegetables,49.69,zaid,8.54,70.18,31.98,5.33,railway,1601022.04,1343057.88,1498574.98,highway,low,1601022.04,1.0,1601022.04,125219246.18
SYNTHETIC,Maharashtra,Nashik,Suryapet,Mittal,402997,21.846976,78.987274,1.712,forest,laterite,drip,9,maize,17.88,perennial,2.15,44.19,63.01,19.83,industrial_zone,3076967.2,2026555.39,2496890.28,railway,high,3076967.2,2.0,3076967.2,16861649.64
SYNTHETIC,Madhya Pradesh,Indore,Bhalswa Jahangir Pur,Patla Nagar,451267,25.532938,78.62363,34.111,agricultural,red,borewell,7,vegetables,76.44,rabi,12.15,69.76,190.71,6.62,none,63076.73,46235.93,75371.88,industrial,low,63076.73,2.0,63076.73,6166114.06
SYNTHETIC,West Bengal,Howrah,Katni,Pai Ganj,718393,26.730776,89.227041,40.257,agricultural,loamy,none,4,sugarcane,235.82,kharif,2.67,72.82,169.96,19.35,smart_city,447366.79,374749.35,496634.3,smart_city,high,447366.79,2.0,447366.79,60383285.78
SYNTHETIC,Madhya Pradesh,Ujjain,Dhanbad,Krishnan Nagar,479577,22.312704,76.265094,4.23,waste,sandy,rainfed,4,fallow,1.5,rabi,19.71,23.74,144.54,41.77,none,135379.49,115923.1,,smart_city,critical,135379.49,2.0,135379.49,1745979.62
